date,text,media_type
2024-10-21 04:48:01+00:00,"✍✍ በየአመቱ የጥቅምት ወር ለጡት ካንሰር ግንዛቤ በማስጨበጥ ታስቦ ይውላል።
💥 የጡት ካንሰር በአመት ከ 1.2 ሚሊዮን በላይ ሰዎችን ያጠቃል።

👉 የዘንድሮ የዓለም አቀፍ የጡት ካንሰር ግንዛቤ ማስጨበጫ ወር ""**ማንም ሰው የጡት ካንሰርን ብቻውን መጋፈጥ የለበትም''።** በሚል መሪ ቃል እየተከበረ ይገኛል።
✍ግንዛቤ ማስጨበጫው በራስ ላይ የሚደረግ የጡት ምርመራን አስፈላጊነትና በሽታው ከመሰራጨቱ በፊት ለመድረስና ለመዳን ያለውን ፍይዳ ይገልፃል።

✍የጡት ካንሰር ምርመራ እንዴትና መቼ ይደረግ?
👉 የጡት ካንሰር ምልክቶች ምን ምንድናቸው?

🔸ለበለጠ መረጃ: https://shorturl.at/t0skx",MessageMediaPhoto
2024-10-20 16:11:08+00:00,"ለዛሬ 12:00 ሰዓት በመገጣጠሚያ ህመም ላይ የነበረው ውይይት ባልታሰበ ምክንያት ተራዝሟል!
ከይቅርታ ጋር!",
2024-10-20 13:23:41+00:00,"📌**የስኳር ህመም እና ጥንቃቄዎቹ**

🍱**የስኳር ህመም አጋጥሞት አበላሎ አሳስቦዎታል?**

   **   **🥙እንደልብ**  **መበላት የሚችሉ
 የምግብ አይነቶች ምንድናቸው**?**

       🍭ፈፅሞ የተከለከሉትስ?

💉**የኢንሱሊን መርፌዎን እንዴት ይጠቀሙ?**

🦶**የስኳር** **ታካሚዎች** **የእግር** 
**እንክብካቤ ምን ይመስላል**?

📍**እነዚህን እና ሌሎች ጥያቄዎችን መልስ ለማግኘት 👉🏾**[እዚህ ይጫኑ።](https://yetenaweg.com/%e1%8b%a8%e1%88%b5%e1%8a%b3%e1%88%ad-%e1%88%85%e1%88%98%e1%88%9d/)
[
](https://t.me/yetenaweg)📍**የቴሌግራም ቻናላችንን ለመቀላቀል 👉🏾 **[እዚህ ይጫኑ።](https://t.me/yetenaweg)",MessageMediaPhoto
2024-10-16 18:43:57+00:00,"🌟በዚህ እሁድ **በቴሌግራም ቀጥታ ስርጭት** አዲስ ውይይት ይዘን ቀርበናል።

ርዕሱም: 💥**የመገጣጠሚያ ህመም**💥

☄የመገጣጠሚያ ህመም በርካታ መንስኤዎች ሲኖሩት: አርትራይተስ፣ ጉዳት፣ ሪህ፣ ኢንፌክሽኖች፣ ከእድሜ ጋር የተያያዘ ጉዳት፣ ከመጠን በላይ መወፈር፣ ተደጋጋሚ እንቅስቃሴዎች የተወሰኑት ናቸው።

🗣እንግዳችን:
👉 **ዶ/ር ቤኪ አብዲሳ** ( ኮንሰልታንት ኢንተርኒስት እና ሩማቶሎጂስት፣ የውስጥ ደዌ ሕክምና ረዳት ፕሮፌሰር፣ የአዲስ አበባ ዩኒቨርስቲ የሩማቶሎጂ ክፍል ኃላፊ)

🗓**እሁድ ጥቅምት 10 2017**

⏰**ከምሽቱ 12 ሰዓት (በኢትዮጵያ)**

⚡️ውይይቱን ለመቀላቀል እዚህ ይጫኑ 
👇👇👇👇👇👇👇👇
https://t.me/yetenaweg?livestream

⚡️የውይይት ቻናላችንን ለመቀላቀል እዚህ ይጫኑ: https://t.me/+dl4juoncbxmyodvh",MessageMediaPhoto
2024-10-04 13:14:16+00:00,"🤱**በድህረ ወሊድ ጊዜ ምን ማወቅ አለብዎት??**

🌸ቀደምት የድህረ ወሊድ ጊዜ በሴቶች ህይወት ውስጥ ከወሊድ በኋላ በአካል፣ በስሜታዊ እና በስነ ልቦና ለውጦች የሚታወቅ ወሳኝ ምዕራፍ ነው።

💁‍♀**ተከታይ አካላዊ ለውጦችን በጥቂቱ:-
   **💫 የማሕፀን መኮማተር 
   💫  ደም መፍሰስ እና ሎቺያ  **
    💫**የድህረ ወሊድ ህመም እና ምቾት ማጣት

🧑‍🔬**የሕክምና እርዳታ መቼ ያስፈልጋል?**

🌸**የአእምሮ ጤናዎን እንዴት ይንከባከቡ?

🌸አዲስ የተወለደ ልጅን ለመንከባከብ  ጤናማ መመርያዎች ምንድናቸው?**

🙎‍♀**የድህረ ወሊድ እንክብካቤ እና ምርመራ ምን ይመስላል?**

💫**እነዚህን እና ሌሎች ጥያቄዎችን መልስ ለማግኘት 👉🏾**[እዚህ ይጫኑ።](https://yetenaweg.com/%e1%89%80%e1%8b%b0%e1%88%9d-%e1%89%a3%e1%88%88%e1%8b%8d-%e1%8b%b5%e1%88%85%e1%88%a8-%e1%8b%88%e1%88%8a%e1%8b%b5-%e1%8c%8a%e1%8b%9c-%e1%88%9d%e1%8a%95-%e1%88%9b%e1%8b%88%e1%89%85-%e1%8a%a0%e1%88%88/)
[
💫](https://t.me/yetenaweg)**የቴሌግራም ቻናላችንን ለመቀላቀል 👉🏾 **[እዚህ ይጫኑ።](https://t.me/yetenaweg)",MessageMediaPhoto
2024-10-03 05:09:38+00:00,"💡በዚህ እሁድ በቴሌግራም ቀጥታ ስርጭት **የእንቅልፍ ችግሮች** የሚዳስስ ውይይት ይዘን ቀርበናል።

🛌የእንቅልፍ ችግሮች በተለያዩ ምክንያቶች ሊመጡ ይችላሉ ከእነዚህም መካከል: 
👉 ሥር የሰደደ ሕመም
👉 የአእምሮ ጤና ጉዳዮች 
👉 መደበኛ ያልሆነ የእንቅልፍ መርሃ ግብር
👉 አካባቢያዊ ምክንያቶች 
👉 ከእድሜ ጋር የተገናኙ ለውጦች 
👉 መድሃኒቶች እንዲሁም ሌሎችን ያካትታል

🗣እንግዳችን:
👉 **ያፌት ከፈለኝ (በአብርሆት የስነዓዕምሮ ህክምና ተቋም የስነ አዕምሮ አማካሪ )**

🗓**እሁድ መስከረም 26 2017**

⏰**ከምሽቱ 12 ሰዓት (በኢትዮጵያ)**

⚡️ውይይቱን ለመቀላቀል እዚህ ይጫኑ 
👇👇👇👇👇👇👇👇
https://t.me/yetenaweg?livestream

⚡️የውይይት ቻናላችንን ለመቀላቀል እዚህ ይጫኑ: https://t.me/+dl4juoncbxmyodvh",MessageMediaPhoto
2024-10-02 07:04:03+00:00,"⭐️**ቲቢ(ቱበርኩሎሲስ) ምንድን ነው?**

💫ሳንባ ነቀርሳ (ቲቢ)በባክቴሪያ የሚከሰት ተላላፊ በሽታ ሲሆን ብዙውን ጊዜ ሳንባን ያጠቃል::

⭐️**የቲቢ ምልክቶች  በጥቂቱ የሚከተሉትን ያካትታሉ:**
• ረዘም ላለ ጊዜ ሳል (አንዳንድ ጊዜ ደም የቀላቀለ አክታ)
• የደረት ህመም
• ድካም
• ክብደት መቀነስ
• ትኩሳት
• የምሽት ላብ እና
• የምግብ ፍላጎት መቀነስ፡

⭐️**ለበሽታው ተጋላጭ የሚያደርጉ ሁኔታዎች ምንድናቸው?**

💊**ህክምናው ምን ይመስላል?**

⭐️**የበሽታው መከላከያ መንገዶች ምን ምን ናቸው?**

🌟**እነዚህን እና ሌሎች ጥያቄዎችን መልስ ለማግኘት 👉🏾**[እዚህ ይጫኑ።](https://yetenaweg.com/%e1%8b%a8%e1%88%b3%e1%8a%95%e1%89%a3-%e1%8a%90%e1%89%80%e1%88%ad%e1%88%b3/)[
](https://t.me/yetenaweg)
🌟**የቴሌግራም ቻናላችንን ለመቀላቀል **👉🏾[ እዚህ ይጫኑ።](https://t.me/yetenaweg)",MessageMediaPhoto
2024-09-25 06:38:28+00:00,"💥 **ጉርምስና**💥

💥ጉርምስና ማለት በአስራዎቹ  የእድሜ ክልል መጀመሪያ ውስጥ የሚገኙ ልጆች የሚያሳዩት አካላዊና ስነ ልቦናዊ ለውጥ ነው ። 
💥ይህ ጊዜ ልጆች ወደ ወጣትነት ለማደግ የሚንደረደሩበት ብዙ የባህሪ ለውጦችን የሚያስተናግዱበት ወቅት ነው። 

👉በጉርምስና ጊዜ የ ሚታዩ ለውጦች ምን ምን ናቸው? 
👉የልጆችና የወላጆች ግንኙነት ምን ይመስላል ? 
👉 ወላጆች ለዚህ ለውጥ ምን አይነት ምላሽ መስጠት አለባቸው?

🔸 ለበለጠ መረጃ: [እዚህ ይጫኑ](https://yetenaweg.com/tag/%e1%8c%89%e1%88%ad%e1%88%9d%e1%88%b5%e1%8a%93/)",MessageMediaPhoto
2024-09-23 08:09:38+00:00,"ዓለም አቀፍ የምልክት ቋንቋ ቀን መስከረም 13 ቀን በመላው ዓለም ተከብሮ ይውላል።

በዚህ ቀን መስማት የተሳናቸው ወገኖችዎን መደገፍ፣ ለሰብአዊ መብቶቻቸው መሟገት እና ለምልክት ቋንቋ ድጋፍዎን ማሳየት አይርሱ።

የጤና ወግ ይህንን ቀን እነዚህን በሕክምና ላይ የሚዘወተሩ የምልክት ቋንቋዎች በመለማመድ እንዲያከብሩ ይጋብዝዎታል።",MessageMediaDocument
2024-09-11 07:46:56+00:00,እንኳን ለአዲሱ ዓመት በሰላም አደረሳችሁ።,MessageMediaPhoto
2024-09-04 19:09:46+00:00,"#ጳጉሜን_ለበጎ 

🩸ደም እንለግስ🩸፣ 
🫀ሕይወትን እንታደግ!

📅የጤና ወግ አመታዊ የደም ልገሳ ፕሮግራም ጳጉሜ 3 እና 4፣ ከብሔራዊ የደም ባንክ አገልግሎት ጋር በመተባበር
🩸እያንዳንዱ ጠብታ ዋጋ አለው፣ የእርስዎ ልገሳ ህይወትን ሊያድን ይችላል።🩸

🏫 📋✏️📚✒️ ደም መለገስ ባይችሉ ለስለእናት የበጎ አድራጎት ድርጅት ልጆች የትምህርት ቁሳቁሶችን  በመለገስ አስተዋፅኦ ያድርጉ።🙌🏾 

📍አድራሻ: ብሔራዊ የደም ባንክ ዋና መስሪያ ቤት ጤና ጥበቃ ሚኒስቴር ግቢ አጠገብ  🗺",MessageMediaPhoto
2024-08-26 17:29:14+00:00,"📍**ቲንያ (ቆረቆር ፣ ጭርት ፣ ጥፍረ መጥምጥ )**

▫️ቲንያ የፈንገስ  ኢንፌክሽን  አይነት ሲሆን በዋናነት ቆዳን ፣ ፀጉርን እና ጥፍርን ያጠቃል::
**
🔻ለበሽታው ተጋላጭ የሚያደርጉ ሁኔታዎች ምንድናቸው**?

👉🏽 ይህ የቆዳ በሽታ ማንኛውንም ሰው ሊያጠቃ ይችላል ። ነገር ግን በይበልጥ በሽታን የመከላከል አቅም የሚያደክሙ ህመሞች ያለባቸው ሰዎችን በይበልጥ ሊጎዳ ይችላል ።
__ከዚህ በተጨማሪ __
👉🏽 ዝቅተኛ የኑሮ ህኔታ ፣ __እድሜ ፣ __
👉🏽 የተፋፈገ እና ሰው የበዛበት የኑሮ ሁኔታ ፣ የግል ንህጽናን ያለመጠበቅ      
👉🏽 የሰውነት በሽታ የመከላከል 
አቅም የሚቀንሱ መድሃኒቶችን መጠቀም

🔺**የቲኒያ ፈንገስ አይነቶች በጥቂቱ**

▫️ ቲንያ ካፒተስ(ቆረቆር):-በፀጉር ላይ የሚከሰት
 ▫️ቲንያ ኮርፖሪስ(ጭርት):-በሰውነት ቆዳ ላይ የሚከሰት
▫️ቲንያ ፔዲስ :- በእግር ላይ የሚከሰት
▫️ቲንያ ፋሼ :- የፊት ቆዳን የሚያጠቃ  
▫️ቲንያ አንጉየም – ጥፍረ መጥምጥ 
▫️ቲንያ ክሩሪስ :-ይህም በጭን እና በብልት አካባቢ የሚገኝ

🔻**የቲንያ ምርመራ እና ህክምና ምን ይመስላል?

🔺የበሽታው መተላለፊያና መከላከያ መንገዶች ምንድናቸው?**

♦️**እነዚህን እና ሌሎች ጥያቄዎችን መልስ ለማግኘት 👉🏾**[እዚህ ይጫኑ።](https://yetenaweg.com/%e1%89%b2%e1%8a%95%e1%8b%ab-tinea/)[
](https://t.me/yetenaweg)
♦️**የቴሌግራም ቻናላችንን ለመቀላቀል **👉🏾[ እዚህ ይጫኑ።](https://t.me/yetenaweg)",MessageMediaPhoto
2024-08-21 21:45:26+00:00,https://t.me/boost/yetenaweg,MessageMediaWebPage
2024-08-21 10:20:09+00:00,"💥 ቅድመ እርግዝና ክትትል ማለት አንዲት ሴት ከማርገዟ በፊት ስለ አጠቃላይ የእርግዝናው ሒደትና ሊከሰቱ ስለሚችሉ ሁናቴዎች በጥልቀት የምትረዳበት ጊዜ ነው።

👉ይህ ሂደት ለራስና ለሚወለደው ልጅ ጤንነት ወሳኝ ነው።

👉 የቅድመ እርግዝና ክትትል ምን ምን ያካትታል?  

👉ቅድመ እርግዝና ክትትል አላማውና ጥቅሙ ምንድነው?

🔸ስለ ቅድመ እርግዝና ክትትል ዝርዝር መረጃዎች ለማግኘት እዚህ [ይጫኑ](https://yetenaweg.com/%e1%89%85%e1%8b%b5%e1%88%98-%e1%8a%a5%e1%88%ad%e1%8c%8d%e1%8b%9d%e1%8a%93-%e1%8a%a5%e1%8a%95%e1%8a%ad%e1%89%a5%e1%8a%ab%e1%89%a4/) 

🔸 ለበለጠ መረጃ 
https://yetenaweg.com/",MessageMediaPhoto
2024-08-19 16:25:15+00:00,ህክምናው እና መከላከያ መንገዶቹ ምን ይመስላሉ ?,MessageMediaPhoto
2024-08-19 16:24:22+00:00,"የዝንጀሮ ፈንጣጣ እንዴት ከአንድ ሰው ወደ ሌላ ይተላለፋል ? 
ይህን ማወቅ ራስን ከበሽታ ለመከላከል ይረዳል",MessageMediaPhoto
2024-08-19 16:22:35+00:00,በዝንጀሮ ፈንጣጣ ድንገት ቢያዙ፣ በሽታው ምን ያህል አስጊ ነው?,MessageMediaPhoto
2024-08-19 16:19:25+00:00,የዝንጀሮ ፈንጣጣ ምልክቶችን ያውቃሉ?,MessageMediaPhoto
2025-01-30 12:42:18+00:00,"#**የግርዛት_ስልጠና_ወላይታ_ሶዶ****
****#circumcision_skill_training_@wolayita_sodo** (adult & neonates with ring )  በቀለበትና ያለቀለበት ➥  ** ከ የካቲት 2 ጀምሮ ይሰጣል።** (15ceu cpd & skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - ring /without ring-cut ) ስልጠና 
👉አዘጋጅ-ethio-american  health consultancy & cpd center.
👉ሰልጣኞች-gp,ho,nurse,midwife

  📞0965412222 dr shalom
  📞daye 0941404444
  📞ekram 0965410000
 📞selam(a.a) 0968670067
  📞tinbit(a.a) 0942404444
  📞office 0941404444

👉ማስታወሻ :-gp,ho,nurse,midwif ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉circumcision is our patented & accredited course !
:-t.me/eahci",MessageMediaPhoto
2025-01-30 12:17:14+00:00,"#**english_language_training**
👉grammar
👉vocabulary 
👉pronunciation 
 strarting from #march_3_የካቲት_24 ይጀምራል!
#**hawassa**📌

contact us and register now!
📞0965412222
📞0941404444

**ethio-american training center!**",MessageMediaPhoto
2025-01-30 09:57:21+00:00,**congratulations to our beloved trainees on completing the basic obstetrics ultrasound training given at gandhi hospital.**🎉🎊,MessageMediaPhoto
2025-01-29 17:00:02+00:00,"#የግርዛት_ስልጠና_addis_ababa 
#circumcision_skill_training_@adissababa (adult & neonates with ring )  በቀለበትና ያለቀለበት ➥   ከ ጥር 25 ጀምሮ ይሰጣል። (15ceu cpd & skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉አዘጋጅ-ethio-american  health consultancy & cpd center.
👉ሰልጣኞች-gp,ho,nurse,midwife

  📞0965412222 dr shalom
  📞daye 0941404444
  📞ekram(a.a) 0965410000
 📞selam(a.a) 0968670067
  📞tinbit(a.a) 0942404444
  📞office 0941404444

👉ማስታወሻ :-gp,ho,nurse,midwif ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉circumcision is our patented & accredited course !
:-t.me/eahci",MessageMediaPhoto
2025-01-29 12:34:11+00:00,"#💥cpd_አሁን_ይመዝገቡ #የሞያ_ፈቃድ_ለማሳደስ_cpd_ይመዝገቡ
#title=comprehensive hiv prevention, care and treatment  training 
🔶15ceu
👉 ከ ጥር 24 ጀምሮ ይሰጣል!
**ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።**
--------------------------------------------
📱0965410000(ekram)
📱0965412222(dr. shalom)
📱0941404444(daye)
📱0942404444(tenbit)
📱0968670067(selam)
📳0462124400
 ethio-american cpd center & health consultancy.
🏃we are committed to excellence in medical trainings ❗
for more info join our telegram channel                t.me/eahci",MessageMediaPhoto
2025-01-27 11:01:51+00:00,"#obgyn_ultrasound_training@hawassa!
#ጥር_25/2017 ጀምሮ
---------------------------------------------

✔አዘጋጅ-ethio-american cpd center in collaboration with selected hospitals .
💥place of trainings-selected hospitals 

call & register now
   ☎️0941404444 daye
   ☎️0965412222 dr.shalom
   ☎️0942404444 tenbit
   ☎️0968670067  selam
   ☎️0965410000  ekram(a.a)
 
#n.b_we only have a few spots left!! #ob_ultrasound_is_our_accredited_course 
🏃for more info .follow us on telegram :-
t.me/eahci",MessageMediaPhoto
2025-01-26 13:17:40+00:00,"#**adult_echo_training****@****#adiss_ababa_by_cardiologist_for_physicians**** 
** we_have_only_few_trainee_position
👉lecture will start on february 3
👉ጥር 26 ይጀምራል!
#hands_on training !
#register_soon_and_get_certified !!
📞0965412222 dr.shalom
📞0941404444

#hosted_by: ethio-american medical training center
t.me/eahci",MessageMediaPhoto
2025-01-24 14:09:14+00:00,"#ነገ_ይጀምራል_ultrasound_ስልጠና_አዲስ_አበባ_ጋንዲ_ሆስፒታል 
#ከጥር_18/2017 ጀምሮ
---------------------------------------------
✔#አዘጋጅ-**ethio-american cpd center in collaboration with selected hospitals .**
 #**place_of_training** ➯ **ghandi_hospital**( ጋንዲ_ሆስፒታል )

call & register now
   ☎️0965412222 dr.shalom
   ☎️0941404444 daye
   ☎️0942404444 tenbit
   ☎️0968670067  selam
   ☎️0965410000  ekram(a.a)
 
#n.b_we only have a few spots left!! #ob_ultrasound_is_our_accredited_course 
🏃for more info .follow us on telegram :-
t.me/eahci",MessageMediaPhoto
2025-01-23 07:31:53+00:00,"#basic_abdominal_ultrasound_training @hawassa & #shashemene 
#ጥር_26/2017 
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉አዘጋጅ-ethio-american  health consultancy & cpd center.
👉ሰልጣኞች-physicians,mrt +

  📞0965412222 dr shalom
  📞daye 0941404444
  📞ekram 0965410000
 📞selam 0968670067
  📞tinbit 0942404444
  📞office 0941404444

👉ማስታወሻ :-only a few spots are available 
:-t.me/eahci",MessageMediaPhoto
2025-01-22 05:45:11+00:00,"#💥cpd_አሁን_ይመዝገቡ #የሞያ_ፈቃድ_ለማሳደስ_cpd_ይመዝገቡ
#title=pain managment 
🔶15ceu
👉 ከ ጥር 17 ጀምሮ ይሰጣል!
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
➯0942404444(tenbit)
📱0965410000(ekram)
📱0965412222(dr. shalom)
📱0941404444(daye)
📱0968670067(selam)
📳0462124400
 ethio-american cpd center & health consultancy.
🏃we are committed to excellence in medical trainings ❗
for more info join our telegram channel                t.me/eahci",MessageMediaPhoto
2025-01-20 06:39:24+00:00,"#**obgy**n_አልትራሳውንድ_ስልጠና_አዲስ_አበባ_በስፔሻሊስቶች_ብቻ_የሚሰጥ
#ከጥር_18/2017 ጀምሮ
---------------------------------------------
✔#አዘጋጅ-**ethio-american cpd center in collaboration with selected hospitals .**
💥place of trainings-selected hospitals 

call & register now
   ☎️0965412222 dr.shalom
   ☎️0941404444 daye
   ☎️0942404444 tenbit
   ☎️0968670067  selam
   ☎️0965410000  ekram(a.a)
 
#n.b_we only have a few spots left!! #ob_ultrasound_is_our_accredited_course 
🏃for more info .follow us on telegram :-
t.me/eahci",MessageMediaPhoto
2025-01-20 06:38:42+00:00,"#obgyn_ultrasound_training@hawassa!
#ጥር_18/2017 ጀምሮ
---------------------------------------------

✔አዘጋጅ-ethio-american cpd center in collaboration with selected hospitals .
💥place of trainings-selected hospitals 

call & register now
   ☎️0941404444 daye
   ☎️0965412222 dr.shalom
   ☎️0942404444 tenbit
   ☎️0968670067  selam
   ☎️0965410000  ekram(a.a)
 
#n.b_we only have a few spots left!! #ob_ultrasound_is_our_accredited_course 
🏃for more info .follow us on telegram :-
t.me/eahci",MessageMediaPhoto
2025-01-19 10:48:03+00:00,"እንኳን ለብርሃነ ጥምቀቱ አደረሳችሁ!!

**ኢትዮ-አሜሪካን ሜዲካል ስልጠናዎች፣ ሲፒዲ** **እና ኮንሰልታንሲ** ለመላው ኦርቶዶክሳዊያን  መልካም የጥምቀት በዓል ይመኛል፡፡

**ኢትዮ-አሜሪካን በአገር ውስጥና ውጪ አገር በሚኖሩ ሀኪም ስፔሻሊስቶች እና ህብረተሰብ ጤና ስፔሻሊስቶች የተመሰረተ ድንቅ ተቋም**

**መልካም በዓል!!**

ቢሮዎች :- ሀዋሳ እና አዲስ አበባ

📞0462124400/
📞0941038774/ 

t.me/eahci",MessageMediaPhoto
2025-01-19 09:27:42+00:00,"💥adult_echo_training@#axum_አክሱም_by_cardiologist_for_physicians 
 we_have_only_few_trainee_position
👉lecture will start on january 27
👉ጥር 19 ይጀምራል!
#hands_on training !
#register_soon_and_get_certified !!
📞0965412222 dr.shalom
📞0941404444

#hosted_by: ethio-american medical training center
t.me/eahci",MessageMediaPhoto
2025-01-18 12:41:52+00:00,#ለመላው_ውድ_ኦርቶዶክሳዊያን። እንኳን ለከተራ በአል በሰላም አደረሳችሁ።,MessageMediaPhoto
2025-01-17 13:12:09+00:00,"#💥cpd_አሁን_ይመዝገቡ #የሞያ_ፈቃድ_ለማሳደስ_cpd_ይመዝገቡ
#title=respectful maternal care 
🔶15ceu
👉 ከ ጥር 12 ጀምሮ ይሰጣል!
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
➯0942404444(tenbit)
📱0965410000(ekram)
📱0965412222(dr. shalom)
📱0942404444(tenbit)
📱0941404444(daye)
📱0968670067(selam)
📳0462124400
 ethio-american cpd center & health consultancy.
🏃we are committed to excellence in medical trainings ❗
for more info join our telegram channel                t.me/eahci",MessageMediaPhoto
2025-01-16 06:10:26+00:00,"#💥cpd_አሁን_ይመዝገቡ #የሞያ_ፈቃድ_ለማሳደስ_cpd_ይመዝገቡ
#title=infection prevention and patient safety!
🔶15ceu
👉 ከነገ ጥር 9 ጀምሮ ይሰጣል!
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
➯0942404444(tenbit)
📱0965410000(ekram)
📱0965412222(dr. shalom)
📱0942404444(tenbit)
📱0941404444(daye)
📱0968670067(selam)
📳0462124400
 ethio-american cpd center & health consultancy.
🏃we are committed to excellence in medical trainings ❗
for more info join our telegram channel                t.me/eahci",MessageMediaPhoto
2025-01-13 06:20:54+00:00,"#obgyn_ultrasound_training@hawassa!
#ጥር_12/2017 ጀምሮ
---------------------------------------------

✔አዘጋጅ-ethio-american cpd center in collaboration with selected hospitals .
💥place of trainings-selected hospitals 

call & register now
   ☎️0941404444 daye
   ☎️0965412222 dr.shalom
   ☎️0942404444 tenbit
   ☎️0968670067  selam
   ☎️0965410000  ekram(a.a)
 
#n.b_we only have a few spots left!! #ob_ultrasound_is_our_accredited_course 
🏃for more info .follow us on telegram :-
t.me/eahci",MessageMediaPhoto
2025-01-13 05:50:10+00:00,"#የግርዛት_ስልጠና_ወላይታ_ሶዶ
#circumcision_skill_training_@wolayita_sodo (adult & neonates with ring )  በቀለበትና ያለቀለበት ➥   ከ ጥር 12 ጀምሮ ይሰጣል። (15ceu cpd & skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - ring /without ring-cut ) ስልጠና 
👉አዘጋጅ-ethio-american  health consultancy & cpd center.
👉ሰልጣኞች-gp,ho,nurse,midwife

  📞0965412222 dr shalom
  📞daye 0941404444
  📞ekram 0965410000
 📞selam(a.a) 0968670067
  📞tinbit(a.a) 0942404444
  📞office 0941404444

👉ማስታወሻ :-gp,ho,nurse,midwif ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉circumcision is our patented & accredited course !
:-t.me/eahci",MessageMediaPhoto
2025-01-12 16:35:19+00:00,"#💥**cpd_አሁን_ይመዝገቡ ****#የሞያ_ፈቃድ_ለማሳደስ_cpd_ይመዝገቡ**
#title= integrated emergency medicine 
🔶15ceu
👉 ከጥር 7 ጀምሮ!
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
📱0942404444(tenbit)
📱0941404444(daye)
📱0965412222(dr. shalom)
📱0965410000(ekram)
📱0968670067(selam)
📳0462124400
 ethio-american cpd center & health consultancy.
🏃we are committed to excellence in medical trainings ❗
for more info join our telegram channel                t.me/eahci",MessageMediaPhoto
2025-01-10 08:07:35+00:00,"💥adult_echo_training@#bahirdar_ባህርዳር_by_cardiologist_for_physician(internists)
 we_have_only_few_trainee_position
👉lecture will start on january 20
👉ጥር 12 ይጀምራል!
#hands_on training !
#register_soon_and_get_certified !!
📞0965412222 dr.shalom
📞0941404444

#hosted_by: ethio-american medical training center
t.me/eahci",MessageMediaPhoto
2025-01-10 05:53:11+00:00,"#**hawassa_dental_extraction_and_care_training** 
👉**ከ ጥር 5/2017 ጀምሮ ይሰጣል**። 
---------------------------------------------

✔አዘጋጅ-ethio-american cpd center in collaboration with selected hospitals .

call & register now
   ☎️0941404444 office
   ☎️0965412222 dr.shalom
   ☎️0942404444 tinbit
   ☎️0968670067  selam
   ☎️0965410000  ekram
🏃for more info .follow us on telegram :-
t.me/eahci",MessageMediaPhoto
2025-01-09 16:33:26+00:00,"#የግርዛት_ስልጠና_addis_ababa 
#circumcision_skill_training_@adissababa (adult & neonates with ring )  በቀለበትና ያለቀለበት ➥   ከ ጥር 18 ጀምሮ ይሰጣል። (15ceu cpd & skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉አዘጋጅ-ethio-american  health consultancy & cpd center.
👉ሰልጣኞች-gp,ho,nurse,midwife

  📞0965412222 dr shalom
  📞daye 0941404444
  📞ekram(a.a) 0965410000
 📞selam(a.a) 0968670067
  📞tinbit(a.a) 0942404444
  📞office 0941404444

👉ማስታወሻ :-gp,ho,nurse,midwif ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉circumcision is our patented & accredited course !
:-t.me/eahci",MessageMediaPhoto
2025-01-09 16:05:33+00:00,"#obgyn_ultrasound_training@adissababa
# ከጥር 12/2017 ጀምሮ
---------------------------------------------

✔አዘጋጅ-ethio-american cpd center in collaboration with selected hospitals .
💥place of trainings-selected hospitals 

call & register now
   ☎️0965412222 dr.shalom
   ☎️0941404444 daye
   ☎️0942404444 tenbit
   ☎️0968670067  selam
   ☎️0965410000  ekram(a.a)
 
#n.b_we only have a few spots left!! #ob_ultrasound_is_our_accredited_course 
🏃for more info .follow us on telegram :-
t.me/eahci",MessageMediaPhoto
